15.836,19.58,-8.125,0,35.835
15.975,19.37,-8.125,0,36.087
16.107,19.155,-8.125,0,36.34
16.233,18.936,-8.125,0,36.592
16.352,18.713,-8.125,0,36.844
16.464,18.487,-8.125,0,37.097
16.568,18.257,-8.125,0,37.349
16.666,18.025,-8.125,0,37.601
16.756,17.789,-8.125,0,37.854
16.839,17.551,-8.125,0,38.106
16.915,17.31,-8.125,0,38.358
16.983,17.067,-8.125,0,38.611
17.043,16.822,-8.125,0,38.863
17.096,16.575,-8.125,0,39.115
17.141,16.327,-8.125,0,39.368
17.178,16.077,-8.125,0,39.62
17.208,15.827,-8.125,0,39.873
17.23,15.575,-8.125,0,40.125
17.244,15.323,-8.125,0,40.377
17.25,15.071,-8.125,0,40.63
17.248,14.819,-8.125,0,40.882
17.238,14.567,-8.125,0,41.134
17.221,14.315,-8.125,0,41.387
17.196,14.064,-8.125,0,41.639
17.163,13.814,-8.125,0,41.891
17.122,13.564,-8.125,0,42.144
17.074,13.317,-8.125,0,42.396
17.018,13.071,-8.125,0,42.648
16.954,12.827,-8.125,0,42.901
16.883,12.585,-8.125,0,43.153
16.804,12.345,-8.125,0,43.406
16.718,12.108,-8.125,0,43.658
16.624,11.873,-8.125,0,43.91
16.524,11.642,-8.125,0,44.163
16.416,11.414,-8.125,0,44.415
16.301,11.189,-8.125,0,44.667
16.179,10.968,-8.125,0,44.92
16.05,10.751,-8.125,0,45.172
15.915,10.538,-8.125,0,45.424
15.773,10.329,-8.125,0,45.677
15.625,10.125,-8.125,0,45.929
15.47,9.9255,-8.125,0,46.181
15.31,9.7309,-8.125,0,46.434
15.143,9.5414,-8.125,0,46.686
14.971,9.3571,-8.125,0,46.939
14.793,9.1783,-8.125,0,47.191
14.609,9.0051,-8.125,0,47.443
14.42,8.8377,-8.125,0,47.696
14.226,8.6762,-8.125,0,47.948
14.028,8.5208,-8.125,0,48.2
13.824,8.3717,-8.125,0,48.453
13.616,8.229,-8.125,0,48.705
13.404,8.0928,-8.125,0,48.957
13.187,7.9632,-8.125,0,49.21
12.966,7.8405,-8.125,0,49.462
12.742,7.7246,-8.125,0,49.715
12.515,7.6158,-8.125,0,49.967
12.284,7.5141,-8.125,0,50.219
12.05,7.4196,-8.125,0,50.472
11.813,7.3325,-8.125,0,50.724
11.573,7.2527,-8.125,0,50.976
11.332,7.1804,-8.125,0,51.229
11.088,7.1156,-8.125,0,51.481
10.842,7.0585,-8.125,0,51.733
10.595,7.009,-8.125,0,51.986
10.346,6.9672,-8.125,0,52.238
10.096,6.9332,-8.125,0,52.49
9.8447,6.9069,-8.125,0,52.743
9.593,6.8885,-8.125,0,52.995
9.3409,6.8779,-8.125,0,53.248
9.0885,6.8751,-8.125,0,53.5
8.8362,6.8801,-8.125,0,53.752
8.5842,6.893,-8.125,0,54.005
8.3327,6.9137,-8.125,0,54.257
8.082,6.9422,-8.125,0,54.509
7.8323,6.9785,-8.125,0,54.762
7.5838,7.0225,-8.125,0,55.014
7.3368,7.0742,-8.125,0,55.266
7.0915,7.1336,-8.125,0,55.519
6.8482,7.2005,-8.125,0,55.771
6.6071,7.275,-8.125,0,56.023
6.3684,7.3569,-8.125,0,56.276
6.1324,7.4462,-8.125,0,56.528
5.8993,7.5428,-8.125,0,56.781
5.6692,7.6465,-8.125,0,57.033
5.4426,7.7574,-8.125,0,57.285
5.2194,7.8753,-8.125,0,57.538
5,8,-8.125,0,57.79
4.7846,8.1315,-8.125,0,58.042
4.5734,8.2696,-8.125,0,58.295
4.3666,8.4141,-8.125,0,58.547
4.1644,8.5651,-8.125,0,58.799
3.967,8.7222,-8.125,0,59.052
3.7745,8.8854,-8.125,0,59.304
3.5872,9.0546,-8.125,0,59.556
3.4052,9.2294,-8.125,0,59.809
3.2288,9.4098,-8.125,0,60.061
3.058,9.5956,-8.125,0,60.314
2.8931,9.7866,-8.125,0,60.566
2.7342,9.9827,-8.125,0,60.818
2.5815,10.184,-8.125,0,61.071
2.4351,10.389,-8.125,0,61.323
2.2951,10.599,-8.125,0,61.575
2.1618,10.813,-8.125,0,61.828
2.0351,11.032,-8.125,0,62.08
1.9153,11.254,-8.125,0,62.332
1.8024,11.479,-8.125,0,62.585
1.6966,11.708,-8.125,0,62.837
1.598,11.941,-8.125,0,63.089
1.5066,12.176,-8.125,0,63.342
1.4226,12.414,-8.125,0,63.594
1.346,12.654,-8.125,0,63.847
1.2769,12.897,-8.125,0,64.099
1.2154,13.142,-8.125,0,64.351
1.1615,13.388,-8.125,0,64.604
1.1153,13.636,-8.125,0,64.856
1.0768,13.886,-8.125,0,65.108
1.046,14.136,-8.125,0,65.361
1.0231,14.388,-8.125,0,65.613
1.008,14.639,-8.125,0,65.865
1.0007,14.892,-8.125,0,66.118
1.0013,15.144,-8.125,0,66.37
1.0097,15.396,-8.125,0,66.622
1.0259,15.648,-8.125,0,66.875
1.0499,15.899,-8.125,0,67.127
1.0817,16.15,-8.125,0,67.38
1.1213,16.399,-8.125,0,67.632
1.1686,16.647,-8.125,0,67.884
1.2236,16.893,-8.125,0,68.137
1.2862,17.137,-8.125,0,68.389
1.3563,17.38,-8.125,0,68.641
1.434,17.62,-8.125,0,68.894
1.5191,17.857,-8.125,0,69.146
1.6115,18.092,-8.125,0,69.398
1.7111,18.324,-8.125,0,69.651
1.8179,18.553,-8.125,0,69.903
1.9318,18.778,-8.125,0,70.155
2.0526,19,-8.125,0,70.408
2.1802,19.217,-8.125,0,70.66
2.3145,19.431,-8.125,0,70.913
2.4554,19.64,-8.125,0,71.165
2.6027,19.845,-8.125,0,71.417
2.7563,20.045,-8.125,0,71.67
2.9161,20.241,-8.125,0,71.922
3.0818,20.431,-8.125,0,72.174
3.2534,20.616,-8.125,0,72.427
3.4306,20.796,-8.125,0,72.679
3.6133,20.97,-8.125,0,72.931
3.8014,21.138,-8.125,0,73.184
3.9945,21.3,-8.125,0,73.436
4.1927,21.457,-8.125,0,73.689
4.3956,21.607,-8.125,0,73.941
4.603,21.75,-8.125,0,74.193
4.8148,21.888,-8.125,0,74.446
5.0308,22.018,-8.125,0,74.698
5.2507,22.142,-8.125,0,74.95
5.4744,22.259,-8.125,0,75.203
5.7015,22.369,-8.125,0,75.455
5.932,22.471,-8.125,0,75.707
6.1656,22.567,-8.125,0,75.96
6.402,22.655,-8.125,0,76.212
6.641,22.736,-8.125,0,76.464
6.8824,22.809,-8.125,0,76.717
7.126,22.875,-8.125,0,76.969
7.3716,22.934,-8.125,0,77.222
7.6188,22.984,-8.125,0,77.474
7.8675,23.027,-8.125,0,77.726
8.1173,23.062,-8.125,0,77.979
8.3682,23.09,-8.125,0,78.231
8.6198,23.109,-8.125,0,78.483
8.8719,23.121,-8.125,0,78.736
9.1242,23.125,-8.125,0,78.988
9.3765,23.121,-8.125,0,79.24
9.6286,23.109,-8.125,0,79.493
9.8802,23.09,-8.125,0,79.745
10.131,23.062,-8.125,0,79.997
10.381,23.027,-8.125,0,80.25
10.63,22.984,-8.125,0,80.502
10.877,22.934,-8.125,0,80.755
11.122,22.876,-8.125,0,81.007
11.366,22.81,-8.125,0,81.259
11.607,22.736,-8.125,0,81.512
11.846,22.656,-8.125,0,81.764
12.083,22.567,-8.125,0,82.016
12.316,22.472,-8.125,0,82.269
12.547,22.369,-8.125,0,82.521
12.774,22.259,-8.125,0,82.773
12.998,22.143,-8.125,0,83.026
13.218,22.019,-8.125,0,83.278
13.434,21.888,-8.125,0,83.53
13.646,21.751,-8.125,0,83.783
13.853,21.608,-8.125,0,84.035
14.056,21.458,-8.125,0,84.288
14.254,21.301,-8.125,0,84.54
14.447,21.139,-8.125,0,84.792
14.635,20.971,-8.125,0,85.045
14.818,20.797,-8.125,0,85.297
14.995,20.617,-8.125,0,85.549
15.167,20.432,-8.125,0,85.802
15.333,20.242,-8.125,0,86.054
15.493,20.047,-8.125,0,86.306
15.646,19.846,-8.125,0,86.559
15.794,19.642,-8.125,0,86.811
15.935,19.432,-8.125,0,87.063
16.069,19.219,-8.125,0,87.316
16.197,19.001,-8.125,0,87.568
16.317,18.779,-8.125,0,87.821
16.431,18.554,-8.125,0,88.073
16.538,18.326,-8.125,0,88.325
16.638,18.094,-8.125,0,88.578
16.73,17.859,-8.125,0,88.83
16.815,17.621,-8.125,0,89.082
16.893,17.381,-8.125,0,89.335
16.963,17.139,-8.125,0,89.587
17.026,16.895,-8.125,0,89.839
17.081,16.648,-8.125,0,90.092
17.128,16.4,-8.125,0,90.344
17.168,16.151,-8.125,0,90.596
17.2,15.901,-8.125,0,90.849
17.224,15.65,-8.125,0,91.101
17.24,15.398,-8.125,0,91.354
17.249,15.146,-8.125,0,91.606
17.249,14.893,-8.125,0,91.858
17.242,14.641,-8.125,0,92.111
17.227,14.389,-8.125,0,92.363
17.204,14.138,-8.125,0,92.615
17.173,13.887,-8.125,0,92.868
17.135,13.638,-8.125,0,93.12
17.089,13.39,-8.125,0,93.372
17.035,13.143,-8.125,0,93.625
16.974,12.899,-8.125,0,93.877
16.905,12.656,-8.125,0,94.13
16.828,12.415,-8.125,0,94.382
16.744,12.177,-8.125,0,94.634
16.653,11.942,-8.125,0,94.887
16.554,11.71,-8.125,0,95.139
16.448,11.481,-8.125,0,95.391
16.335,11.255,-8.125,0,95.644
16.216,11.033,-8.125,0,95.896
16.089,10.815,-8.125,0,96.148
15.956,10.6,-8.125,0,96.401
15.816,10.39,-8.125,0,96.653
15.669,10.185,-8.125,0,96.905
15.517,9.984,-8.125,0,97.158
15.358,9.7879,-8.125,0,97.41
15.193,9.5968,-8.125,0,97.663
15.022,9.411,-8.125,0,97.915
14.846,9.2306,-8.125,0,98.167
14.664,9.0557,-8.125,0,98.42
14.477,8.8865,-8.125,0,98.672
14.284,8.7233,-8.125,0,98.924
14.087,8.5661,-8.125,0,99.177
13.885,8.4151,-8.125,0,99.429
13.678,8.2705,-8.125,0,99.681
13.467,8.1323,-8.125,0,99.934
13.251,8.0008,-8.125,0,100.19
13.032,7.876,-8.125,0,100.44
12.809,7.7582,-8.125,0,100.69
12.582,7.6472,-8.125,0,100.94
12.352,7.5434,-8.125,0,101.2
12.119,7.4468,-8.125,0,101.45
11.883,7.3575,-8.125,0,101.7
11.644,7.2755,-8.125,0,101.95
11.403,7.201,-8.125,0,102.2
11.16,7.134,-8.125,0,102.46
10.915,7.0746,-8.125,0,102.71
10.668,7.0228,-8.125,0,102.96
10.419,6.9788,-8.125,0,103.21
10.17,6.9424,-8.125,0,103.47
9.9189,6.9139,-8.125,0,103.72
9.6674,6.8931,-8.125,0,103.97
9.4154,6.8802,-8.125,0,104.22
9.1631,6.8751,-8.125,0,104.48
8.9108,6.8778,-8.125,0,104.73
8.6587,6.8884,-8.125,0,104.98
8.407,6.9068,-8.125,0,105.23
8.156,6.933,-8.125,0,105.49
7.9059,6.967,-8.125,0,105.74
7.6571,7.0087,-8.125,0,105.99
7.4096,7.0581,-8.125,0,106.24
7.1638,7.1152,-8.125,0,106.5
6.9199,7.1799,-8.125,0,106.75
6.6781,7.2522,-8.125,0,107
6.4387,7.3319,-8.125,0,107.25
6.2019,7.419,-8.125,0,107.5
5.9679,7.5135,-8.125,0,107.76
5.7369,7.6151,-8.125,0,108.01
5.5092,7.7239,-8.125,0,108.26
5.285,7.8397,-8.125,0,108.51
5.0645,7.9624,-8.125,0,108.77
4.8479,8.0919,-8.125,0,109.02
4.6354,8.2281,-8.125,0,109.27
4.4273,8.3707,-8.125,0,109.52
4.2237,8.5198,-8.125,0,109.78
4.0248,8.6752,-8.125,0,110.03
3.8309,8.8366,-8.125,0,110.28
3.642,9.004,-8.125,0,110.53
3.4584,9.1771,-8.125,0,110.79
3.2804,9.3559,-8.125,0,111.04
3.1079,9.5401,-8.125,0,111.29
2.9412,9.7296,-8.125,0,111.54
2.7806,9.9242,-8.125,0,111.79
2.626,10.124,-8.125,0,112.05
2.4777,10.328,-8.125,0,112.3
2.3358,10.537,-8.125,0,112.55
2.2005,10.75,-8.125,0,112.8
2.0718,10.967,-8.125,0,113.06
1.95,11.188,-8.125,0,113.31
1.835,11.412,-8.125,0,113.56
3.6432,9.0029,-8.2936,0,113.81
3.4595,9.1759,-8.6004,0,114.07
3.2809,9.3542,-8.9308,0,114.32
3.1075,9.5375,-9.2876,0,114.57
2.9391,9.7254,-9.6741,0,114.82
2.7756,9.9177,-10.094,0,115.08
2.617,10.114,-10.552,0,115.33
2.4632,10.314,-11.054,0,115.58
2.3139,10.518,-11.606,0,115.83
2.1691,10.724,-12.216,0,116.08
2.0287,10.934,-12.893,0,116.34
1.8923,11.146,-13.65,0,116.59
1.7599,11.361,-14.502,0,116.84
1.6312,11.578,-15.466,0,117.09
1.5062,11.797,-16.569,0,117.35
1.3844,12.018,-17.84,0,117.6
1.2658,12.241,-19.323,0,117.85
1.1501,12.465,-21.074,0,118.1
1.0372,12.691,-23.175,0,118.36
0.92664,12.918,-25.741,0,118.61
0.81835,13.146,-28.946,0,118.86
0.71205,13.375,-33.063,0,119.11
0.6075,13.604,-38.544,0,119.37
0.50445,13.835,-46.204,0,119.62
0.40267,14.066,-57.665,0,119.87
0.30189,14.297,-76.686,0,120.12
0.20188,14.529,-114.43,0,120.37
0.10238,14.761,-225.35,0,120.63
0.0031398,14.993,-7344.9,0,120.88
-0.096093,15.225,240.08,0,121.13
-0.19557,15.457,118.11,0,121.38
-0.29554,15.688,78.321,0,121.64
-0.39626,15.92,58.585,0,121.89
-0.49797,16.151,46.793,0,122.14
-0.60093,16.381,38.953,0,122.39
-0.70538,16.611,33.363,0,122.65
-0.81156,16.84,29.176,0,122.9
-0.91972,17.068,25.923,0,123.15
-1.0301,17.295,23.322,0,123.4
-1.1429,17.52,21.196,0,123.66
-1.2584,17.745,19.425,0,123.91
-1.3768,17.968,17.927,0,124.16
-1.4984,18.189,16.644,0,124.41
-1.6232,18.408,15.532,0,124.66
-1.7516,18.625,14.559,0,124.92
-1.8838,18.84,13.701,0,125.17
-2.0199,19.053,12.939,0,125.42
-2.1601,19.263,12.256,0,125.67
-2.3046,19.469,11.643,0,125.93
-2.4536,19.673,11.087,0,126.18
-2.6071,19.873,10.583,0,126.43
-2.7654,20.07,10.122,0,126.68
-2.9286,20.263,9.6996,0,126.94
-3.0967,20.451,9.3112,0,127.19
-3.2698,20.634,8.9526,0,127.44
-3.448,20.813,8.6206,0,127.69
-3.6314,20.986,8.3124,0,127.95
-1.828,18.573,8.125,0,128.2
-1.9425,18.798,8.125,0,128.45
-2.0639,19.02,8.125,0,128.7
-2.1921,19.237,8.125,0,128.95
-2.327,19.45,8.125,0,129.21
-2.4685,19.659,8.125,0,129.46
-2.6164,19.864,8.125,0,129.71
-2.7706,20.063,8.125,0,129.96
-2.9309,20.258,8.125,0,130.22
-3.0972,20.448,8.125,0,130.47
-3.2693,20.633,8.125,0,130.72
-3.447,20.812,8.125,0,130.97
-3.6302,20.985,8.125,0,131.23
-3.8187,21.153,8.125,0,131.48
-4.0124,21.315,8.125,0,131.73
-4.2109,21.471,8.125,0,131.98
-4.4143,21.62,8.125,0,132.24
-4.6221,21.763,8.125,0,132.49
-4.8343,21.9,8.125,0,132.74
-5.0506,22.03,8.125,0,132.99
-5.2709,22.153,8.125,0,133.24
-5.4949,22.269,8.125,0,133.5
-5.7224,22.378,8.125,0,133.75
-5.9531,22.48,8.125,0,134
-6.187,22.575,8.125,0,134.25
-6.4236,22.663,8.125,0,134.51
-6.6629,22.743,8.125,0,134.76
-6.9045,22.816,8.125,0,135.01
-7.1483,22.881,8.125,0,135.26
-7.394,22.938,8.125,0,135.52
-7.6414,22.988,8.125,0,135.77
-7.8902,23.031,8.125,0,136.02
-8.1401,23.065,8.125,0,136.27
-8.3911,23.092,8.125,0,136.53
-8.6427,23.111,8.125,0,136.78
-8.8948,23.122,8.125,0,137.03
-9.1471,23.125,8.125,0,137.28
-9.3994,23.12,8.125,0,137.54
-9.6515,23.108,8.125,0,137.79
-9.903,23.088,8.125,0,138.04
-10.154,23.06,8.125,0,138.29
-10.404,23.024,8.125,0,138.54
-10.652,22.98,8.125,0,138.8
-10.899,22.929,8.125,0,139.05
-11.145,22.87,8.125,0,139.3
-11.388,22.803,8.125,0,139.55
-11.629,22.729,8.125,0,139.81
-11.868,22.648,8.125,0,140.06
-12.104,22.559,8.125,0,140.31
-12.338,22.463,8.125,0,140.56
-12.568,22.36,8.125,0,140.82
-12.795,22.249,8.125,0,141.07
-13.018,22.132,8.125,0,141.32
-13.238,22.007,8.125,0,141.57
-13.453,21.876,8.125,0,141.83
-13.665,21.738,8.125,0,142.08
-13.872,21.594,8.125,0,142.33
-14.074,21.444,8.125,0,142.58
-14.272,21.287,8.125,0,142.83
-14.465,21.124,8.125,0,143.09
-14.652,20.955,8.125,0,143.34
-14.835,20.781,8.125,0,143.59
-15.011,20.601,8.125,0,143.84
-15.182,20.415,8.125,0,144.1
-15.348,20.224,8.125,0,144.35
-15.507,20.029,8.125,0,144.6
-15.66,19.828,8.125,0,144.85
-15.807,19.623,8.125,0,145.11
-15.947,19.413,8.125,0,145.36
-16.081,19.199,8.125,0,145.61
-16.208,18.981,8.125,0,145.86
-16.328,18.759,8.125,0,146.12
-16.441,18.534,8.125,0,146.37
-16.548,18.305,8.125,0,146.62
-16.647,18.073,8.125,0,146.87
-16.738,17.838,8.125,0,147.12
-16.823,17.6,8.125,0,147.38
-16.9,17.359,8.125,0,147.63
-16.969,17.117,8.125,0,147.88
-17.031,16.872,8.125,0,148.13
-17.086,16.626,8.125,0,148.39
-17.132,16.378,8.125,0,148.64
-17.171,16.128,8.125,0,148.89
-17.202,15.878,8.125,0,149.14
-17.226,15.627,8.125,0,149.4
-17.241,15.375,8.125,0,149.65
-17.249,15.123,8.125,0,149.9
-17.249,14.87,8.125,0,150.15
-17.241,14.618,8.125,0,150.41
-17.225,14.366,8.125,0,150.66
-17.202,14.115,8.125,0,150.91
-17.17,13.865,8.125,0,151.16
-17.131,13.615,8.125,0,151.41
-17.084,13.367,8.125,0,151.67
-17.03,13.121,8.125,0,151.92
-16.968,12.876,8.125,0,152.17
-16.898,12.634,8.125,0,152.42
-16.821,12.394,8.125,0,152.68
-16.736,12.156,8.125,0,152.93
-16.644,11.921,8.125,0,153.18
-16.545,11.689,8.125,0,153.43
-16.438,11.46,8.125,0,153.69
-16.325,11.235,8.125,0,153.94
-16.204,11.013,8.125,0,154.19
-16.077,10.795,8.125,0,154.44
-15.943,10.581,8.125,0,154.7
-15.803,10.372,8.125,0,154.95
-15.656,10.166,8.125,0,155.2
-15.503,9.9659,8.125,0,155.45
-15.343,9.7703,8.125,0,155.7
-15.178,9.5797,8.125,0,155.96
-15.007,9.3944,8.125,0,156.21
-14.83,9.2144,8.125,0,156.46
-14.647,9.04,8.125,0,156.71
-14.459,8.8714,8.125,0,156.97
-14.267,8.7087,8.125,0,157.22
-14.069,8.5521,8.125,0,157.47
-13.866,8.4017,8.125,0,157.72
-13.659,8.2576,8.125,0,157.98
-13.447,8.1201,8.125,0,158.23
-13.232,7.9892,8.125,0,158.48
-13.012,7.865,8.125,0,158.73
-12.788,7.7478,8.125,0,158.99
-12.561,7.6375,8.125,0,159.24
-12.331,7.5343,8.125,0,159.49
-12.098,7.4384,8.125,0,159.74
-11.862,7.3497,8.125,0,159.99
-11.623,7.2684,8.125,0,160.25
-11.381,7.1946,8.125,0,160.5
-11.138,7.1283,8.125,0,160.75
-10.892,7.0696,8.125,0,161
-10.645,7.0185,8.125,0,161.26
-10.397,6.9751,8.125,0,161.51
-10.147,6.9395,8.125,0,161.76
-9.8961,6.9117,8.125,0,162.01
-9.6445,6.8916,8.125,0,162.27
-9.3925,6.8794,8.125,0,162.52
-9.1401,6.875,8.125,0,162.77
-8.8878,6.8785,8.125,0,163.02
-8.6357,6.8897,8.125,0,163.28
-8.3841,6.9089,8.125,0,163.53
-8.1332,6.9358,8.125,0,163.78
-7.8832,6.9705,8.125,0,164.03
-7.6345,7.0129,8.125,0,164.29
-7.3872,7.063,8.125,0,164.54
-7.1415,7.1208,8.125,0,164.79
-6.8978,7.1862,8.125,0,165.04
-6.6562,7.2591,8.125,0,165.29
-6.417,7.3395,8.125,0,165.55
-6.1804,7.4273,8.125,0,165.8
-5.9467,7.5224,8.125,0,166.05
-5.716,7.6247,8.125,0,166.3
-5.4886,7.7342,8.125,0,166.56
-5.2647,7.8506,8.125,0,166.81
-5.0446,7.9739,8.125,0,167.06
-4.8284,8.104,8.125,0,167.31
-4.6163,8.2408,8.125,0,167.57
-4.4086,8.384,8.125,0,167.82
-4.2054,8.5337,8.125,0,168.07
-4.0069,8.6896,8.125,0,168.32
-3.8134,8.8516,8.125,0,168.58
-3.6251,9.0195,8.125,0,168.83
-3.442,9.1932,8.125,0,169.08
-3.2644,9.3725,8.125,0,169.33
-3.0925,9.5572,8.125,0,169.58
-2.9264,9.7471,8.125,0,169.84
-2.7662,9.9422,8.125,0,170.09
-2.6122,10.142,8.125,0,170.34
-2.4645,10.347,8.125,0,170.59
-2.3232,10.556,8.125,0,170.85
-2.1885,10.769,8.125,0,171.1
-2.0604,10.987,8.125,0,171.35
-1.9392,11.208,8.125,0,171.6
-1.8249,11.433,8.125,0,171.86
-1.7177,11.661,8.125,0,172.11
-1.6176,11.893,8.125,0,172.36
-1.5247,12.128,8.125,0,172.61
-1.4392,12.365,8.125,0,172.87
-1.361,12.605,8.125,0,173.12
-1.2904,12.847,8.125,0,173.37
-1.2273,13.092,8.125,0,173.62
-1.1719,13.338,8.125,0,173.87
-1.1241,13.585,8.125,0,174.13
-1.084,13.835,8.125,0,174.38
-1.0517,14.085,8.125,0,174.63
-1.0272,14.336,8.125,0,174.88
-1.0105,14.588,8.125,0,175.14
-1.0016,14.84,8.125,0,175.39
-1.0005,15.092,8.125,0,175.64
-1.0073,15.345,8.125,0,175.89
-1.0219,15.597,8.125,0,176.15
-1.0444,15.848,8.125,0,176.4
-1.0746,16.098,8.125,0,176.65
-1.1126,16.348,8.125,0,176.9
-1.1583,16.596,8.125,0,177.16
-1.2117,16.843,8.125,0,177.41
-1.2728,17.088,8.125,0,177.66
-1.3414,17.33,8.125,0,177.91
-1.4175,17.571,8.125,0,178.16
-1.5011,17.809,8.125,0,178.42
